customer_id,purchase_amount,category,purchase_date,quantity,age,location,customer_tenure_months,income_level,month,day_of_week,hour,satisfaction_score
280,102.59,Fashion,2023-03-10,2,29,Rural,14,Low,3,Friday,0,35
280,440.83,Electronics,2023-01-29,2,29,Rural,14,High,1,Sunday,0,55
280,41.28,Fashion,2023-01-17,2,29,Rural,14,Low,1,Tuesday,0,25
280,446.22,Sports,2023-03-24,1,29,Rural,14,Low,3,Friday,0,41
280,160.41,Home & Garden,2023-03-31,3,29,Rural,14,Low,3,Friday,0,44
280,48.92,Books,2023-09-19,3,29,Rural,14,nan,9,Tuesday,0,31
280,235.67,Electronics,2023-05-27,2,29,Rural,14,Low,5,Saturday,0,45
280,710.44,Electronics,2023-07-17,3,29,Rural,14,Low,7,Monday,0,67
280,335.05,Electronics,2023-01-08,1,29,Rural,14,Medium,1,Sunday,0,36
281,82.83,Fashion,2023-01-14,4,36,Urban,2,Medium,1,Saturday,0,44
282,293.34,Home & Garden,2023-01-16,1,44,Suburban,13,Medium,1,Monday,0,40
282,13.09,Books,2023-01-10,3,44,Suburban,13,Low,1,Tuesday,0,38
282,310.38,Electronics,2023-02-26,3,44,Suburban,13,High,2,Sunday,0,42
282,165.67,Sports,2023-02-24,1,44,Suburban,13,Medium,2,Friday,0,43
282,108.08,Fashion,2023-01-11,3,44,Suburban,13,Medium,1,Wednesday,0,41
282,97.97,Sports,2023-05-09,1,44,Suburban,13,Low,5,Tuesday,0,31
282,479.85,Electronics,2023-01-28,2,44,Suburban,13,Medium,1,Saturday,0,32
282,146.87,Sports,2023-02-21,1,44,Suburban,13,High,2,Tuesday,0,36
282,79.1,Electronics,2023-01-05,1,44,Suburban,13,Medium,1,Thursday,0,16
282,449.83,Sports,2023-01-15,3,44,Suburban,13,Low,1,Sunday,0,44
282,194.16,Home & Garden,2023-03-22,1,44,Suburban,13,Low,3,Wednesday,0,40
282,423.19,Sports,2023-04-14,3,44,Suburban,13,High,4,Friday,0,35
282,499.05,Electronics,2023-04-27,2,44,Suburban,13,nan,4,Thursday,0,39
282,179.06,Home & Garden,2023-02-07,2,44,Suburban,13,Low,2,Tuesday,0,42
282,781.92,Electronics,2023-02-01,4,44,Suburban,13,Medium,2,Wednesday,0,51
282,28.65,Books,2023-10-22,2,44,Suburban,13,Low,10,Sunday,0,39
282,304.87,Sports,2023-04-23,2,44,Suburban,13,Medium,4,Sunday,0,43
282,554.46,Fashion,2023-03-07,4,44,Suburban,13,Medium,3,Tuesday,0,40
282,413.14,Sports,2023-02-05,4,44,Suburban,13,nan,2,Sunday,0,37
282,101.57,Fashion,2023-06-26,3,44,Suburban,13,Low,6,Monday,0,36
282,169.27,Fashion,2023-01-24,3,44,Suburban,13,High,1,Tuesday,0,47
282,117.21,Home & Garden,2023-01-03,4,44,Suburban,13,Medium,1,Tuesday,0,34
282,16.87,Books,2023-01-22,3,44,Suburban,13,High,1,Sunday,0,43
282,168.42,Home & Garden,2023-01-29,1,44,Suburban,13,Medium,1,Sunday,0,12
282,813.94,Sports,2023-03-26,2,44,Suburban,13,Low,3,Sunday,0,47
282,34.87,Home & Garden,2023-05-31,4,44,Suburban,13,nan,5,Wednesday,0,31
282,26.47,Home & Garden,2023-02-16,1,44,Suburban,13,Low,2,Thursday,0,13
282,79.15,Home & Garden,2023-04-29,2,44,Suburban,13,Medium,4,Saturday,0,16
282,27.73,Fashion,2023-01-14,2,44,Suburban,13,High,1,Saturday,0,35
282,105.64,Fashion,2023-01-16,4,44,Suburban,13,Low,1,Monday,0,32
282,179.37,Fashion,2023-06-20,1,44,Suburban,13,Medium,6,Tuesday,0,41
282,98.85,Fashion,2023-05-08,4,44,Suburban,13,High,5,Monday,0,5
282,28.92,Home & Garden,2023-01-09,1,44,Suburban,13,nan,1,Monday,0,41
282,35.51,Sports,2023-03-29,3,44,Suburban,13,High,3,Wednesday,0,41
282,358.13,Electronics,2023-02-05,3,44,Suburban,13,Low,2,Sunday,0,22
282,44.86,Fashion,2023-01-13,1,44,Suburban,13,High,1,Friday,0,44
282,280.0,Electronics,2023-03-28,1,44,Suburban,13,High,3,Tuesday,0,52
283,181.72,Fashion,2024-02-10,3,58,Urban,42,High,2,Saturday,0,19
283,217.3,Home & Garden,2023-03-30,2,58,Urban,42,High,3,Thursday,0,34
283,95.94,Fashion,2023-04-30,2,58,Urban,42,Low,4,Sunday,0,33
283,30.86,Home & Garden,2023-01-31,2,58,Urban,42,Low,1,Tuesday,0,12
283,367.89,Sports,2023-06-25,1,58,Urban,42,Medium,6,Sunday,0,33
283,473.57,Sports,2023-01-30,3,58,Urban,42,nan,1,Monday,0,52
283,235.94,Home & Garden,2023-10-29,1,58,Urban,42,Medium,10,Sunday,0,25
283,231.74,Home & Garden,2023-09-16,4,58,Urban,42,nan,9,Saturday,0,52
283,43.76,Books,2023-02-06,1,58,Urban,42,nan,2,Monday,0,34
283,545.67,Electronics,2023-01-24,2,58,Urban,42,nan,1,Tuesday,0,31
283,743.65,Electronics,2023-02-03,3,58,Urban,42,nan,2,Friday,0,43
283,245.51,Home & Garden,2023-01-02,4,58,Urban,42,High,1,Monday,0,19
283,129.95,Electronics,2023-04-04,4,58,Urban,42,High,4,Tuesday,0,36
283,331.76,Sports,2023-08-17,2,58,Urban,42,High,8,Thursday,0,33
283,431.61,Sports,2023-04-05,4,58,Urban,42,Low,4,Wednesday,0,33
283,77.28,Sports,2023-02-28,1,58,Urban,42,Low,2,Tuesday,0,16
283,466.8,Home & Garden,2023-04-10,3,58,Urban,42,Low,4,Monday,0,37
283,150.1,Electronics,2023-03-09,2,58,Urban,42,Low,3,Thursday,0,34
283,34.96,Books,2023-03-07,4,58,Urban,42,Low,3,Tuesday,0,16
283,29.69,Books,2023-03-02,3,58,Urban,42,nan,3,Thursday,0,41
283,340.93,Home & Garden,2023-02-26,3,58,Urban,42,High,2,Sunday,0,38
283,90.49,Fashion,2023-08-06,4,58,Urban,42,Medium,8,Sunday,0,23
284,20.95,Books,2023-06-24,4,18,Suburban,1,High,6,Saturday,0,29
284,287.6,Home & Garden,2023-01-19,2,18,Suburban,1,Medium,1,Thursday,0,43
284,291.82,Home & Garden,2023-02-16,2,18,Suburban,1,Low,2,Thursday,0,48
284,14.57,Books,2023-05-27,2,18,Suburban,1,High,5,Saturday,0,46
284,31.08,Fashion,2024-05-11,4,18,Suburban,1,Medium,5,Saturday,0,48
284,44.08,Books,2023-09-13,2,18,Suburban,1,High,9,Wednesday,0,17
284,1280.8,Electronics,2023-03-14,3,18,Suburban,1,Low,3,Tuesday,0,45
284,33.96,Fashion,2023-01-16,4,18,Suburban,1,Medium,1,Monday,0,16
284,13.22,Books,2023-01-02,4,18,Suburban,1,High,1,Monday,0,41
284,296.17,Home & Garden,2023-05-07,1,18,Suburban,1,Low,5,Sunday,0,33
284,23.13,Books,2023-05-18,4,18,Suburban,1,nan,5,Thursday,0,43
284,32.94,Fashion,2023-02-19,2,18,Suburban,1,Low,2,Sunday,0,16
284,141.91,Home & Garden,2023-03-02,3,18,Suburban,1,Medium,3,Thursday,0,25
284,417.0,Fashion,2023-01-04,4,18,Suburban,1,nan,1,Wednesday,0,29
284,713.96,Electronics,2023-09-27,3,18,Suburban,1,nan,9,Wednesday,0,54
284,682.22,Electronics,2023-01-07,4,18,Suburban,1,Low,1,Saturday,0,49
284,174.61,Fashion,2023-01-17,4,18,Suburban,1,Low,1,Tuesday,0,12
284,123.17,Books,2023-02-06,4,18,Suburban,1,High,2,Monday,0,27
284,422.02,Electronics,2023-02-21,1,18,Suburban,1,Low,2,Tuesday,0,47
284,417.52,Sports,2023-03-16,3,18,Suburban,1,Medium,3,Thursday,0,48
284,94.98,Electronics,2023-05-29,1,18,Suburban,1,High,5,Monday,0,35
284,508.65,Electronics,2023-07-22,1,18,Suburban,1,Medium,7,Saturday,0,40
284,23.16,Books,2023-01-21,4,18,Suburban,1,Low,1,Saturday,0,21
284,83.65,Fashion,2023-04-02,2,18,Suburban,1,Medium,4,Sunday,0,42
285,458.29,Sports,2023-04-17,4,66,Suburban,13,nan,4,Monday,0,26
285,122.73,Fashion,2023-03-22,3,66,Suburban,13,Medium,3,Wednesday,0,16
285,393.8,Electronics,2023-05-23,2,66,Suburban,13,High,5,Tuesday,0,39
285,310.46,Electronics,2023-02-12,3,66,Suburban,13,Medium,2,Sunday,0,31
285,628.49,Electronics,2023-01-21,4,66,Suburban,13,Low,1,Saturday,0,48
285,357.2,Sports,2023-02-26,3,66,Suburban,13,Low,2,Sunday,0,41
285,155.52,Electronics,2023-03-07,2,66,Suburban,13,Medium,3,Tuesday,0,49
285,197.47,Home & Garden,2023-07-31,3,66,Suburban,13,Low,7,Monday,0,37
285,174.68,Fashion,2023-07-08,3,66,Suburban,13,Medium,7,Saturday,0,43
285,47.25,Books,2023-04-24,3,66,Suburban,13,High,4,Monday,0,22
285,469.59,Sports,2023-02-20,2,66,Suburban,13,High,2,Monday,0,45
285,101.16,Home & Garden,2023-01-02,1,66,Suburban,13,Low,1,Monday,0,29
285,135.85,Home & Garden,2023-01-21,2,66,Suburban,13,High,1,Saturday,0,27
285,171.44,Fashion,2023-04-30,4,66,Suburban,13,High,4,Sunday,0,23
285,445.48,Sports,2023-02-17,4,66,Suburban,13,Low,2,Friday,0,53
285,45.57,Books,2023-02-16,4,66,Suburban,13,Low,2,Thursday,0,30
285,147.35,Home & Garden,2023-02-10,1,66,Suburban,13,Medium,2,Friday,0,24
286,285.56,Electronics,2023-04-20,4,18,Suburban,7,Medium,4,Thursday,0,41
286,22.61,Books,2023-01-29,3,18,Suburban,7,Low,1,Sunday,0,25
286,76.49,Fashion,2023-05-20,1,18,Suburban,7,Low,5,Saturday,0,23
286,68.24,Fashion,2023-08-02,2,18,Suburban,7,Low,8,Wednesday,0,60
286,45.25,Books,2023-06-22,3,18,Suburban,7,nan,6,Thursday,0,18
286,18.74,Books,2023-02-16,3,18,Suburban,7,High,2,Thursday,0,48
286,251.0,Sports,2023-04-24,4,18,Suburban,7,Medium,4,Monday,0,26
286,255.02,Sports,2023-02-06,3,18,Suburban,7,nan,2,Monday,0,40
286,154.19,Sports,2023-02-21,4,18,Suburban,7,Medium,2,Tuesday,0,31
286,72.75,Home & Garden,2023-07-15,2,18,Suburban,7,High,7,Saturday,0,38
286,177.62,Fashion,2023-04-09,3,18,Suburban,7,Low,4,Sunday,0,19
286,416.26,Fashion,2023-06-01,1,18,Suburban,7,Medium,6,Thursday,0,22
286,27.55,Fashion,2023-02-06,2,18,Suburban,7,Low,2,Monday,0,38
286,28.86,Home & Garden,2023-06-04,3,18,Suburban,7,Medium,6,Sunday,0,12
286,59.97,Home & Garden,2023-07-05,3,18,Suburban,7,Low,7,Wednesday,0,19
286,22.1,Books,2023-02-18,2,18,Suburban,7,Low,2,Saturday,0,29
286,123.12,Fashion,2023-02-16,2,18,Suburban,7,Low,2,Thursday,0,19
286,36.74,Books,2023-01-30,3,18,Suburban,7,Medium,1,Monday,0,18
286,165.38,Fashion,2023-04-12,1,18,Suburban,7,High,4,Wednesday,0,28
286,166.86,Home & Garden,2024-03-19,1,18,Suburban,7,Medium,3,Tuesday,0,11
286,720.89,Electronics,2023-02-12,3,18,Suburban,7,High,2,Sunday,0,28
286,13.83,Books,2023-01-29,1,18,Suburban,7,High,1,Sunday,0,43
286,37.94,Books,2023-01-12,3,18,Suburban,7,Medium,1,Thursday,0,40
286,194.48,Fashion,2023-01-18,2,18,Suburban,7,Low,1,Wednesday,0,56
286,726.51,Electronics,2023-08-07,2,18,Suburban,7,nan,8,Monday,0,48
286,180.39,Fashion,2023-06-13,2,18,Suburban,7,Low,6,Tuesday,0,46
286,78.86,Sports,2023-03-03,3,18,Suburban,7,High,3,Friday,0,27
286,45.09,Home & Garden,2023-01-28,2,18,Suburban,7,Medium,1,Saturday,0,28
286,704.46,Electronics,2023-01-18,4,18,Suburban,7,Medium,1,Wednesday,0,46
286,34.39,Books,2023-01-03,3,18,Suburban,7,Low,1,Tuesday,0,11
286,1503.15,Electronics,2023-09-18,3,18,Suburban,7,Medium,9,Monday,0,61
286,145.74,Home & Garden,2023-01-23,2,18,Suburban,7,High,1,Monday,0,26
286,433.23,Sports,2023-03-05,3,18,Suburban,7,High,3,Sunday,0,33
286,422.01,Sports,2023-01-31,3,18,Suburban,7,nan,1,Tuesday,0,47
286,409.78,Electronics,2023-08-15,3,18,Suburban,7,Medium,8,Tuesday,0,21
287,124.88,Home & Garden,2023-08-09,1,32,Urban,24,Medium,8,Wednesday,0,32
287,278.93,Home & Garden,2023-02-15,3,32,Urban,24,Low,2,Wednesday,0,39
287,345.07,Sports,2023-07-01,3,32,Urban,24,nan,7,Saturday,0,30
287,190.01,Electronics,2023-05-12,1,32,Urban,24,Medium,5,Friday,0,33
287,42.37,Books,2023-01-16,2,32,Urban,24,Medium,1,Monday,0,31
287,11.52,Books,2023-01-15,2,32,Urban,24,nan,1,Sunday,0,39
287,71.56,Sports,2023-01-07,4,32,Urban,24,Medium,1,Saturday,0,29
287,27.73,Books,2023-02-15,3,32,Urban,24,Medium,2,Wednesday,0,17
287,261.7,Sports,2023-06-19,1,32,Urban,24,Low,6,Monday,0,28
287,345.09,Electronics,2023-03-12,2,32,Urban,24,Medium,3,Sunday,0,32
287,652.82,Electronics,2023-03-15,3,32,Urban,24,nan,3,Wednesday,0,33
287,358.26,Sports,2023-02-24,2,32,Urban,24,Medium,2,Friday,0,38
288,535.49,Electronics,2023-02-20,1,43,Urban,2,Low,2,Monday,0,40
288,24.58,Books,2023-04-01,3,43,Urban,2,Low,4,Saturday,0,31
288,218.64,Home & Garden,2023-02-13,4,43,Urban,2,Medium,2,Monday,0,24
289,37.34,Books,2023-07-04,3,39,Urban,14,Medium,7,Tuesday,0,31
290,21.59,Books,2023-09-15,1,25,Rural,21,Low,9,Friday,0,43
290,532.49,Home & Garden,2023-01-29,4,25,Rural,21,Medium,1,Sunday,0,42
290,266.87,Home & Garden,2023-06-22,4,25,Rural,21,Medium,6,Thursday,0,45
290,391.56,Fashion,2023-01-23,4,25,Rural,21,High,1,Monday,0,37
290,246.65,Sports,2023-08-09,4,25,Rural,21,Low,8,Wednesday,0,27
290,474.65,Sports,2023-04-26,1,25,Rural,21,High,4,Wednesday,0,46
290,253.83,Sports,2023-01-21,4,25,Rural,21,Medium,1,Saturday,0,20
290,91.3,Fashion,2023-09-09,4,25,Rural,21,Medium,9,Saturday,0,26
290,57.85,Sports,2023-01-22,3,25,Rural,21,nan,1,Sunday,0,29
291,689.57,Electronics,2023-01-30,3,31,Rural,34,Low,1,Monday,0,48
291,128.9,Fashion,2023-01-13,1,31,Rural,34,Medium,1,Friday,0,45
291,322.84,Electronics,2023-03-13,4,31,Rural,34,Medium,3,Monday,0,44
291,12.63,Books,2023-03-26,1,31,Rural,34,Medium,3,Sunday,0,37
292,30.1,Books,2023-02-11,1,27,Suburban,13,Medium,2,Saturday,0,39
292,283.9,Home & Garden,2023-07-02,3,27,Suburban,13,Low,7,Sunday,0,45
292,139.53,Sports,2023-11-01,4,27,Suburban,13,High,11,Wednesday,0,21
292,1079.08,Sports,2023-03-02,1,27,Suburban,13,Medium,3,Thursday,0,71
292,296.39,Sports,2023-06-03,3,27,Suburban,13,High,6,Saturday,0,46
292,44.9,Books,2023-01-15,2,27,Suburban,13,Low,1,Sunday,0,28
292,209.49,Sports,2023-05-27,3,27,Suburban,13,Low,5,Saturday,0,37
292,44.58,Home & Garden,2023-05-30,3,27,Suburban,13,High,5,Tuesday,0,17
292,109.68,Home & Garden,2023-04-03,1,27,Suburban,13,Low,4,Monday,0,29
292,206.37,Electronics,2023-01-05,2,27,Suburban,13,High,1,Thursday,0,30
293,605.83,Electronics,2023-02-12,3,26,Suburban,8,Low,2,Sunday,0,36
294,105.8,Sports,2023-08-08,4,47,Suburban,11,Medium,8,Tuesday,0,40
294,487.54,Electronics,2023-03-21,1,47,Suburban,11,High,3,Tuesday,0,39
294,618.73,Electronics,2023-01-20,4,47,Suburban,11,High,1,Friday,0,28
295,17.92,Books,2023-02-28,3,40,Urban,24,Medium,2,Tuesday,0,18
295,88.14,Home & Garden,2023-11-13,1,40,Urban,24,High,11,Monday,0,11
295,503.01,Electronics,2023-01-31,3,40,Urban,24,High,1,Tuesday,0,47
295,40.26,Sports,2023-06-27,1,40,Urban,24,Medium,6,Tuesday,0,28
295,566.3,Electronics,2023-06-28,1,40,Urban,24,nan,6,Wednesday,0,47
295,449.13,Fashion,2023-02-06,2,40,Urban,24,High,2,Monday,0,69
295,256.56,Sports,2023-04-14,1,40,Urban,24,Medium,4,Friday,0,25
295,26.76,Home & Garden,2023-04-04,3,40,Urban,24,Medium,4,Tuesday,0,33
295,403.88,Electronics,2023-02-23,2,40,Urban,24,nan,2,Thursday,0,51
295,379.15,Home & Garden,2023-04-27,1,40,Urban,24,Low,4,Thursday,0,31
296,388.83,Sports,2023-04-10,4,24,Rural,10,Low,4,Monday,0,33
296,12.09,Books,2023-01-19,4,24,Rural,10,Low,1,Thursday,0,35
296,143.58,Home & Garden,2023-01-17,2,24,Rural,10,Low,1,Tuesday,0,57
296,132.48,Electronics,2023-03-28,4,24,Rural,10,Medium,3,Tuesday,0,38
296,164.35,Fashion,2023-04-30,1,24,Rural,10,High,4,Sunday,0,24
296,323.91,Electronics,2023-03-11,1,24,Rural,10,High,3,Saturday,0,28
296,38.3,Sports,2023-03-16,4,24,Rural,10,Low,3,Thursday,0,25
296,170.6,Fashion,2023-04-21,2,24,Rural,10,High,4,Friday,0,14
296,81.6,Sports,2023-01-11,4,24,Rural,10,Medium,1,Wednesday,0,29
296,89.24,Sports,2023-02-11,4,24,Rural,10,Medium,2,Saturday,0,31
296,36.76,Home & Garden,2023-03-09,4,24,Rural,10,Medium,3,Thursday,0,31
296,101.49,Home & Garden,2023-04-21,4,24,Rural,10,High,4,Friday,0,17
296,298.12,Home & Garden,2023-01-18,3,24,Rural,10,Medium,1,Wednesday,0,38
296,19.03,Books,2023-01-14,3,24,Rural,10,Low,1,Saturday,0,20
296,290.12,Sports,2023-01-08,1,24,Rural,10,Medium,1,Sunday,0,32
297,43.09,Books,2023-08-13,1,48,Urban,0,High,8,Sunday,0,23
297,497.72,Electronics,2023-01-04,4,48,Urban,0,High,1,Wednesday,0,50
297,129.71,Fashion,2023-02-01,2,48,Urban,0,Low,2,Wednesday,0,25
297,104.29,Fashion,2023-02-11,3,48,Urban,0,Low,2,Saturday,0,45
297,788.65,Electronics,2023-01-03,2,48,Urban,0,High,1,Tuesday,0,45
297,36.49,Books,2023-02-08,2,48,Urban,0,High,2,Wednesday,0,34
297,240.14,Home & Garden,2023-01-13,2,48,Urban,0,Medium,1,Friday,0,35
297,111.06,Electronics,2023-01-26,4,48,Urban,0,High,1,Thursday,0,23
297,208.92,Fashion,2023-04-15,1,48,Urban,0,nan,4,Saturday,0,37
297,153.72,Fashion,2023-02-26,1,48,Urban,0,Low,2,Sunday,0,28
298,27.66,Books,2023-03-01,2,39,Urban,32,Medium,3,Wednesday,0,33
298,21.94,Books,2023-01-05,4,39,Urban,32,Low,1,Thursday,0,36
298,180.85,Home & Garden,2023-01-19,4,39,Urban,32,High,1,Thursday,0,52
298,380.91,Sports,2023-10-30,3,39,Urban,32,Medium,10,Monday,0,41
298,78.82,Fashion,2023-03-16,4,39,Urban,32,Low,3,Thursday,0,40
298,181.89,Electronics,2023-03-14,1,39,Urban,32,High,3,Tuesday,0,39
298,555.14,Electronics,2023-03-13,3,39,Urban,32,High,3,Monday,0,37
298,463.84,Electronics,2023-01-08,2,39,Urban,32,Low,1,Sunday,0,44
298,84.25,Home & Garden,2023-02-17,2,39,Urban,32,Low,2,Friday,0,30
298,18.09,Books,2023-04-12,4,39,Urban,32,Medium,4,Wednesday,0,26
299,29.53,Books,2023-06-08,1,47,Suburban,14,Medium,6,Thursday,0,19
299,152.24,Home & Garden,2023-03-18,3,47,Suburban,14,High,3,Saturday,0,39
299,93.61,Electronics,2023-03-19,4,47,Suburban,14,Medium,3,Sunday,0,25
299,37.57,Fashion,2023-02-22,1,47,Suburban,14,Medium,2,Wednesday,0,36
299,470.97,Sports,2023-11-16,4,47,Suburban,14,High,11,Thursday,0,38
299,47.66,Sports,2023-02-12,1,47,Suburban,14,Medium,2,Sunday,0,27
299,135.57,Home & Garden,2023-03-22,4,47,Suburban,14,Medium,3,Wednesday,0,23
299,299.49,Home & Garden,2023-11-23,1,47,Suburban,14,Medium,11,Thursday,0,48
299,644.76,Electronics,2023-08-11,3,47,Suburban,14,High,8,Friday,0,37
299,161.26,Fashion,2023-05-05,3,47,Suburban,14,Low,5,Friday,0,48
299,42.32,Books,2023-06-10,3,47,Suburban,14,Low,6,Saturday,0,22
299,40.76,Sports,2023-01-22,1,47,Suburban,14,Low,1,Sunday,0,45
299,35.65,Books,2023-06-02,3,47,Suburban,14,High,6,Friday,0,31
299,164.03,Fashion,2023-04-21,2,47,Suburban,14,Medium,4,Friday,0,41
299,297.57,Sports,2023-04-12,4,47,Suburban,14,Medium,4,Wednesday,0,22
299,186.95,Electronics,2023-01-27,3,47,Suburban,14,nan,1,Friday,0,20
299,91.27,Fashion,2023-09-06,2,47,Suburban,14,nan,9,Wednesday,0,34
299,635.61,Electronics,2023-01-17,4,47,Suburban,14,nan,1,Tuesday,0,31
299,772.83,Electronics,2023-07-08,3,47,Suburban,14,Low,7,Saturday,0,56
299,143.0,Home & Garden,2023-05-16,1,47,Suburban,14,High,5,Tuesday,0,36
299,45.63,Books,2024-09-07,1,47,Suburban,14,Medium,9,Saturday,0,24
299,43.32,Books,2023-04-28,3,47,Suburban,14,Low,4,Friday,0,21
299,1041.21,Sports,2023-02-12,3,47,Suburban,14,Medium,2,Sunday,0,45
299,288.82,Electronics,2024-02-15,1,47,Suburban,14,Medium,2,Thursday,0,29
299,170.27,Electronics,2023-02-12,2,47,Suburban,14,Low,2,Sunday,0,37
300,107.61,Home & Garden,2023-07-02,3,44,Urban,13,Medium,7,Sunday,0,31
300,224.86,Electronics,2023-03-30,3,44,Urban,13,High,3,Thursday,0,45
300,1730.55,Electronics,2023-01-26,2,44,Urban,13,Medium,1,Thursday,0,66
300,331.04,Sports,2024-01-09,3,44,Urban,13,Medium,1,Tuesday,0,27
300,135.0,Fashion,2023-09-02,2,44,Urban,13,Medium,9,Saturday,0,28
301,373.89,Electronics,2023-02-11,2,22,Urban,2,nan,2,Saturday,0,27
301,239.17,Home & Garden,2023-06-29,3,22,Urban,2,Low,6,Thursday,0,25
301,60.98,Fashion,2023-01-02,2,22,Urban,2,Medium,1,Monday,0,13
302,210.56,Electronics,2023-03-13,3,26,Suburban,12,Low,3,Monday,0,43
302,252.1,Sports,2023-03-26,1,26,Suburban,12,High,3,Sunday,0,47
302,18.02,Home & Garden,2023-03-02,2,26,Suburban,12,Low,3,Thursday,0,20
302,129.47,Home & Garden,2023-04-08,4,26,Suburban,12,Medium,4,Saturday,0,21
302,11.62,Books,2023-07-04,1,26,Suburban,12,Medium,7,Tuesday,0,35
302,169.39,Fashion,2023-08-08,4,26,Suburban,12,High,8,Tuesday,0,24
302,584.87,Electronics,2023-08-21,1,26,Suburban,12,Low,8,Monday,0,53
302,451.78,Home & Garden,2023-04-10,1,26,Suburban,12,Medium,4,Monday,0,30
302,21.65,Books,2023-09-10,1,26,Suburban,12,Low,9,Sunday,0,8
302,119.04,Home & Garden,2023-03-17,2,26,Suburban,12,nan,3,Friday,0,30
302,192.51,Home & Garden,2023-07-06,2,26,Suburban,12,Medium,7,Thursday,0,27
302,144.02,Sports,2023-02-03,4,26,Suburban,12,Medium,2,Friday,0,34
303,87.43,Electronics,2023-01-03,4,46,Urban,6,Medium,1,Tuesday,0,28
303,239.59,Home & Garden,2023-01-14,4,46,Urban,6,Medium,1,Saturday,0,39
303,162.41,Fashion,2023-02-28,3,46,Urban,6,Low,2,Tuesday,0,37
303,319.1,Sports,2023-01-08,4,46,Urban,6,Medium,1,Sunday,0,38
303,458.23,Sports,2023-01-05,2,46,Urban,6,nan,1,Thursday,0,39
303,38.99,Books,2023-01-07,4,46,Urban,6,Medium,1,Saturday,0,30
303,24.97,Home & Garden,2023-01-03,4,46,Urban,6,High,1,Tuesday,0,16
303,354.39,Sports,2023-01-04,2,46,Urban,6,Low,1,Wednesday,0,40
303,103.75,Home & Garden,2023-02-14,4,46,Urban,6,nan,2,Tuesday,0,39
303,108.71,Fashion,2023-01-19,3,46,Urban,6,Medium,1,Thursday,0,35
303,443.29,Fashion,2023-03-21,4,46,Urban,6,Medium,3,Tuesday,0,35
304,671.09,Electronics,2023-08-17,2,44,Suburban,12,Medium,8,Thursday,0,47
304,605.61,Electronics,2023-01-06,2,44,Suburban,12,High,1,Friday,0,43
304,295.23,Fashion,2023-01-09,4,44,Suburban,12,High,1,Monday,0,42
304,209.05,Sports,2023-03-09,4,44,Suburban,12,Medium,3,Thursday,0,32
304,608.32,Electronics,2023-01-01,3,44,Suburban,12,Medium,1,Sunday,0,26
304,297.84,Electronics,2023-09-09,3,44,Suburban,12,Low,9,Saturday,0,33
304,579.2,Electronics,2023-05-20,2,44,Suburban,12,Medium,5,Saturday,0,30
304,42.39,Books,2023-01-03,1,44,Suburban,12,Medium,1,Tuesday,0,26
304,44.25,Books,2023-04-27,3,44,Suburban,12,Medium,4,Thursday,0,31
304,282.5,Home & Garden,2023-07-06,2,44,Suburban,12,Medium,7,Thursday,0,44
304,205.09,Sports,2023-01-21,4,44,Suburban,12,High,1,Saturday,0,40
305,1343.36,Electronics,2023-03-17,2,34,Urban,1,High,3,Friday,0,55
305,660.99,Electronics,2024-04-20,1,34,Urban,1,Low,4,Saturday,0,54
305,1032.01,Sports,2023-06-06,1,34,Urban,1,High,6,Tuesday,0,48
305,211.32,Sports,2024-02-21,2,34,Urban,1,Low,2,Wednesday,0,35
305,399.67,Sports,2023-01-23,4,34,Urban,1,High,1,Monday,0,33
305,284.66,Sports,2024-04-25,2,34,Urban,1,Low,4,Thursday,0,24
305,33.88,Books,2023-04-20,1,34,Urban,1,High,4,Thursday,0,36
305,47.78,Books,2023-05-21,4,34,Urban,1,Medium,5,Sunday,0,15
305,108.4,Fashion,2023-01-11,1,34,Urban,1,Medium,1,Wednesday,0,22
305,82.8,Fashion,2023-09-08,4,34,Urban,1,High,9,Friday,0,33
305,46.8,Books,2023-03-16,2,34,Urban,1,Low,3,Thursday,0,22
305,163.65,Fashion,2023-02-01,2,34,Urban,1,Low,2,Wednesday,0,33
305,112.7,Fashion,2023-01-17,1,34,Urban,1,Medium,1,Tuesday,0,33
305,27.75,Books,2023-11-18,4,34,Urban,1,High,11,Saturday,0,24
305,203.15,Home & Garden,2023-05-20,2,34,Urban,1,Medium,5,Saturday,0,34
305,348.69,Electronics,2023-03-22,2,34,Urban,1,Low,3,Wednesday,0,36
305,264.31,Sports,2023-01-08,2,34,Urban,1,Medium,1,Sunday,0,23
305,336.98,Sports,2023-05-04,1,34,Urban,1,Medium,5,Thursday,0,41
305,135.72,Electronics,2023-01-14,1,34,Urban,1,Medium,1,Saturday,0,12
305,154.44,Fashion,2023-02-11,2,34,Urban,1,High,2,Saturday,0,51
305,184.34,Home & Garden,2023-01-31,4,34,Urban,1,Medium,1,Tuesday,0,38
305,143.46,Fashion,2023-03-22,1,34,Urban,1,Low,3,Wednesday,0,42
305,252.5,Electronics,2023-07-25,1,34,Urban,1,Low,7,Tuesday,0,41
305,284.5,Sports,2025-08-07,3,34,Urban,1,Medium,8,Thursday,0,34
305,371.07,Electronics,2023-06-13,1,34,Urban,1,High,6,Tuesday,0,28
305,147.02,Home & Garden,2023-04-04,1,34,Urban,1,Low,4,Tuesday,0,32
305,266.88,Home & Garden,2023-02-25,1,34,Urban,1,nan,2,Saturday,0,43
